"EXERCISE","SHEET","GROUPID","TEAMID","ASSIGNMENT","PHYSICAL_FILENAME","DELETE_TIMESTAMP"
"GdP23","10","05","8","4","20240122175631-Lists.fs","20240122182146"
"GdP23","10","10","13","4","20240122175942-Lists.fs","20240122180051"
"GdP23","10","05","11","4","20240122180146-Lists.fs","20240122180220"
"GdP23","10","05","20","4","20240122180716-Lists.fs","20240122180759"
"GdP23","10","05","20","4","20240122180803-Lists.fs","20240122181135"
"GdP23","10","05","20","4","20240122181139-Lists.fs","20240122181257"
"GdP23","10","05","20","4","20240122181301-Lists.fs","20240122182707"
"GdP23","10","08","15","4","20240122181446-Lists.fs","20240122181611"
"GdP23","10","08","15","4","20240122181615-Lists.fs","20240122182144"
"GdP23","10","05","8","4","20240122182148-Lists.fs","20240122193928"
"GdP23","10","08","15","4","20240122182148-Lists.fs","20240122203333"
"GdP23","10","09","18","4","20240122182634-Lists.fs","20240122182729"
"GdP23","10","05","20","4","20240122182712-Lists.fs","20240122183744"
"GdP23","10","05","20","4","20240122183748-Lists.fs","20240122183847"
"GdP23","10","05","20","4","20240122183851-Lists.fs","20240122190743"
"GdP23","10","10","11","4","20240122184427-Lists.fs","20240122184910"
"GdP23","10","10","11","4","20240122184913-Lists.fs","20240122185505"
"GdP23","10","10","11","4","20240122185508-Lists.fs","20240122185546"
"GdP23","10","10","18","4","20240122190323-Lists.fs","20240122190608"
"GdP23","10","10","18","4","20240122190610-Lists.fs","20240122191036"
"GdP23","10","05","20","4","20240122190748-Lists.fs","20240122190847"
"GdP23","10","05","20","4","20240122190851-Lists.fs","20240122190935"
"GdP23","10","05","20","4","20240122190939-Lists.fs","20240122191026"
"GdP23","10","05","20","4","20240122191030-Lists.fs","20240122191135"
"GdP23","10","10","18","4","20240122191039-Lists.fs","20240122191202"
"GdP23","10","05","20","4","20240122191139-Lists.fs","20240122191234"
"GdP23","10","10","18","4","20240122191205-Lists.fs","20240122191405"
"GdP23","10","05","20","4","20240122191238-Lists.fs","20240122191323"
"GdP23","10","05","20","4","20240122191326-Lists.fs","20240122191435"
"GdP23","10","10","18","4","20240122191410-Lists.fs","20240122191439"
"GdP23","10","05","20","4","20240122191439-Lists.fs","20240122191914"
"GdP23","10","05","20","4","20240122191919-Lists.fs","20240122192014"
"GdP23","10","05","10","4","20240122191948-Lists.fs","20240122193005"
"GdP23","10","05","20","4","20240122192017-Lists.fs","20240122192812"
"GdP23","10","05","20","4","20240122192815-Lists.fs","20240122192852"
"GdP23","10","05","20","4","20240122192855-Lists.fs","20240122193000"
"GdP23","10","05","20","4","20240122193003-Lists.fs","20240122193159"
"GdP23","10","05","10","4","20240122193005-Lists.fs","20240122193150"
"GdP23","10","05","10","4","20240122193150-Lists.fs","20240122193724"
"GdP23","10","05","20","4","20240122193204-Lists.fs","20240122193654"
"GdP23","10","05","10","4","20240122193724-Lists.fs","20240122194237"
"GdP23","10","07","7","4","20240122194625-Lists.fs","20240122194958"
"GdP23","10","07","7","4","20240122195005-Lists.fs","20240122195407"
"GdP23","10","07","7","4","20240122195416-Lists.fs","20240122195443"
"GdP23","10","07","7","4","20240122195453-Lists.fs","20240122195603"
"GdP23","10","07","7","4","20240122195610-Lists.fs","20240122195817"
"GdP23","10","07","7","4","20240122195825-Lists.fs","20240122200013"
"GdP23","10","07","7","4","20240122200020-Lists.fs","20240122200529"
"GdP23","10","07","7","4","20240122200537-Lists.fs","20240122200614"
"GdP23","10","07","7","4","20240122200621-Lists.fs","20240122200722"
"GdP23","10","07","7","4","20240122200729-Lists.fs","20240122201244"
"GdP23","10","07","7","4","20240122201252-Lists.fs","20240122201407"
"GdP23","10","07","7","4","20240122201415-Lists.fs","20240122203515"
"GdP23","10","08","15","4","20240122203338-Lists.fs","20240122203920"
"GdP23","10","07","7","4","20240122203523-Lists.fs","20240122203703"
"GdP23","10","07","18","4","20240122203544-Lists.fs","20240122203906"
"GdP23","10","07","7","4","20240122203710-Lists.fs","20240122203745"
"GdP23","10","07","7","4","20240122203751-Lists.fs","20240122203927"
"GdP23","10","07","18","4","20240122203910-Lists.fs","20240122204321"
"GdP23","10","07","7","4","20240122203935-Lists.fs","20240122204030"
"GdP23","10","07","7","4","20240122204037-Lists.fs","20240122204806"
"GdP23","10","08","15","4","20240122204044-Lists.fs","20240122204536"
"GdP23","10","09","10","3","20240122204106-Aufgabe_3_Ignaz.pdf","20240122204139"
"GdP23","10","07","18","4","20240122204325-Lists.fs","20240122204537"
"GdP23","10","07","18","4","20240122204544-Lists.fs","20240122204848"
"GdP23","10","08","15","4","20240122204544-Lists.fs","20240122204955"
"GdP23","10","07","7","4","20240122204900-Lists.fs","20240122212310"
"GdP23","10","08","8","4","20240122204948-Lists.fs","20240122205937"
"GdP23","10","08","15","4","20240122205000-Lists.fs","20240122205041"
"GdP23","10","08","8","4","20240122205950-Lists.fs","20240122210332"
"GdP23","10","08","8","4","20240122210343-Lists.fs","20240122211942"
"GdP23","10","07","8","4","20240122210443-Lists.fs","20240122212605"
"GdP23","10","07","10","4","20240122210605-Lists.fs","20240122213033"
"GdP23","10","09","10","4","20240122211251-Lists.fs","20240122211554"
"GdP23","10","09","10","4","20240122211602-Lists.fs","20240122211812"
"GdP23","10","09","10","4","20240122211823-Lists.fs","20240122212115"
"GdP23","10","08","8","4","20240122211946-Lists.fs","20240122212734"
"GdP23","10","09","10","4","20240122212121-Lists.fs","20240122212256"
"GdP23","10","09","10","4","20240122212302-Lists.fs","20240122231559"
"GdP23","10","07","7","4","20240122212318-Lists.fs","20240122212432"
"GdP23","10","07","7","4","20240122212439-Lists.fs","20240122212617"
"GdP23","10","07","7","4","20240122212624-Lists.fs","20240122212749"
"GdP23","10","08","8","4","20240122212742-Lists.fs","20240123102019"
"GdP23","10","07","7","4","20240122212757-Lists.fs","20240122213530"
"GdP23","10","07","10","4","20240122213037-Lists.fs","20240122221024"
"GdP23","10","08","17","4","20240122213343-Lists.fs","20240122213512"
"GdP23","10","08","17","4","20240122213512-Lists.fs","20240122213648"
"GdP23","10","07","7","4","20240122213538-Lists.fs","20240122213611"
"GdP23","10","07","7","4","20240122213617-Lists.fs","20240122213813"
"GdP23","10","08","17","4","20240122213648-Lists.fs","20240122213914"
"GdP23","10","07","8","4","20240122213756-Lists.fs","20240122215553"
"GdP23","10","07","7","4","20240122213820-Lists.fs","20240122214101"
"GdP23","10","08","17","4","20240122213914-Lists.fs","20240122214419"
"GdP23","10","07","7","4","20240122214108-Lists.fs","20240122214936"
"GdP23","10","08","17","4","20240122214423-Lists.fs","20240122214503"
"GdP23","10","08","17","4","20240122214507-Lists.fs","20240122214621"
"GdP23","10","08","17","4","20240122214621-Lists.fs","20240122214752"
"GdP23","10","07","6","4","20240122214704-Lists.fs","20240122214835"
"GdP23","10","08","17","4","20240122214752-Lists.fs","20240122215001"
"GdP23","10","07","14","4","20240122214830-Lists.fs","20240122215557"
"GdP23","10","07","6","4","20240122214837-Lists.fs","20240122220339"
"GdP23","10","07","7","4","20240122214942-Lists.fs","20240122215134"
"GdP23","10","08","17","4","20240122215001-Lists.fs","20240122215112"
"GdP23","10","08","17","4","20240122215115-Lists.fs","20240122215437"
"GdP23","10","07","7","4","20240122215142-Lists.fs","20240122215250"
"GdP23","10","07","7","4","20240122215257-Lists.fs","20240122215329"
"GdP23","10","07","7","4","20240122215335-Lists.fs","20240122215605"
"GdP23","10","08","17","4","20240122215439-Lists.fs","20240122215753"
"GdP23","10","07","14","4","20240122215606-Lists.fs","20240122220853"
"GdP23","10","07","7","4","20240122215611-Lists.fs","20240122215856"
"GdP23","10","08","17","4","20240122215756-Lists.fs","20240122220626"
"GdP23","10","07","7","4","20240122215903-Lists.fs","20240122215947"
"GdP23","10","07","3","4","20240122215915-Lists.fs","20240122220146"
"GdP23","10","07","6","4","20240122220342-Lists.fs","20240122220534"
"GdP23","10","07","6","4","20240122220536-Lists.fs","20240122220643"
"GdP23","10","08","17","4","20240122220629-Lists.fs","20240122220724"
"GdP23","10","07","6","4","20240122220645-Lists.fs","20240122220922"
"GdP23","10","08","17","4","20240122220724-Lists.fs","20240122221247"
"GdP23","10","07","6","4","20240122220924-Lists.fs","20240122221225"
"GdP23","10","07","10","4","20240122221028-Lists.fs","20240122221621"
"GdP23","10","07","6","4","20240122221228-Lists.fs","20240122221409"
"GdP23","10","08","17","4","20240122221247-Lists.fs","20240122221326"
"GdP23","10","08","17","4","20240122221326-Lists.fs","20240122221411"
"GdP23","10","07","6","4","20240122221411-Lists.fs","20240122221602"
"GdP23","10","08","17","4","20240122221412-Lists.fs","20240122221937"
"GdP23","10","07","6","4","20240122221604-Lists.fs","20240122221906"
"GdP23","10","05","3","4","20240122221749-Lists (1).fs","20240122221800"
"GdP23","10","05","3","4","20240122221815-Lists (1).fs","20240122222013"
"GdP23","10","07","6","4","20240122221908-Lists.fs","20240122222046"
"GdP23","10","08","17","4","20240122221940-Lists.fs","20240122223359"
"GdP23","10","08","17","4","20240122223359-Lists.fs","20240122223518"
"GdP23","10","08","17","4","20240122223523-Lists.fs","20240122223551"
"GdP23","10","08","17","4","20240122223554-Lists.fs","20240122224424"
"GdP23","10","05","18","4","20240122224316-Lists.fs","20240122224531"
"GdP23","10","08","17","4","20240122224426-Lists.fs","20240122225203"
"GdP23","10","05","19","4","20240122224724-Lists.fs","20240122224826"
"GdP23","10","05","19","4","20240122224841-Lists.fs","20240122224942"
"GdP23","10","05","19","4","20240122224946-Lists.fs","20240122225332"
"GdP23","10","08","17","4","20240122225206-Lists.fs","20240122225514"
"GdP23","10","05","19","4","20240122225336-Lists.fs","20240122225556"
"GdP23","10","08","17","4","20240122225517-Lists.fs","20240122225640"
"GdP23","10","05","19","4","20240122225600-Lists.fs","20240122230016"
"GdP23","10","08","17","4","20240122225645-Lists.fs","20240123224920"
"GdP23","10","05","19","4","20240122230020-Lists.fs","20240122231749"
"GdP23","10","09","13","4","20240122231250-Lists.fs","20240122231406"
"GdP23","10","09","13","4","20240122231412-Lists.fs","20240122231518"
"GdP23","10","09","13","4","20240122231523-Lists.fs","20240122231904"
"GdP23","10","09","10","4","20240122231608-Lists.fs","20240122232322"
"GdP23","10","05","19","4","20240122231753-Lists.fs","20240122231940"
"GdP23","10","09","10","4","20240122232328-Lists.fs","20240122233116"
"GdP23","10","09","10","4","20240122233121-Lists.fs","20240122233524"
"GdP23","10","09","10","4","20240122233532-Lists.fs","20240122234145"
"GdP23","10","09","10","4","20240122234151-Lists.fs","20240122234612"
"GdP23","10","09","10","4","20240122234618-Lists.fs","20240122235349"
"GdP23","10","09","10","4","20240122235355-Lists.fs","20240122235748"
"GdP23","10","09","10","4","20240122235753-Lists.fs","20240123241342"
"GdP23","10","09","10","4","20240123241346-Lists.fs","20240123134615"
"GdP23","10","08","13","4","20240123242719-Lists.fs","20240123243209"
"GdP23","10","08","13","4","20240123243220-Lists.fs","20240123243733"
"GdP23","10","09","7","4","20240123245105-Lists.fs","20240123245532"
"GdP23","10","09","7","4","20240123245538-Lists.fs","20240123245836"
"GdP23","10","09","7","4","20240123245843-Lists.fs","20240123010059"
"GdP23","10","09","7","4","20240123010106-Lists.fs","20240123010532"
"GdP23","10","09","7","4","20240123010539-Lists.fs","20240123010658"
"GdP23","10","09","7","4","20240123010704-Lists.fs","20240123010738"
"GdP23","10","09","7","4","20240123010747-Lists.fs","20240123011010"
"GdP23","10","09","7","4","20240123011015-Lists.fs","20240123011121"
"GdP23","10","09","7","4","20240123011351-Lists.fs","20240123011533"
"GdP23","10","09","13","3","20240123013200-uebung10 2.pdf","20240123013230"
"GdP23","10","07","2","4","20240123032507-Lists.fs","20240123032827"
"GdP23","09","10","t","2","20240123090753-BlackJack.fs","20240123090931"
"GdP23","09","10","t","2","20240123090940-BlackJack.fs","20240123091505"
"GdP23","09","10","t","2","20240123091515-BlackJack.fs","20240123091707"
"GdP23","09","10","t","2","20240123091712-BlackJack.fs","20240124084332"
"GdP23","10","08","11","4","20240123100440-Lists.fs","20240123100558"
"GdP23","10","08","8","4","20240123102025-Lists.fs","20240123102225"
"GdP23","10","08","8","4","20240123102230-Lists.fs","20240123114236"
"GdP23","10","10","11","3","20240123103508-Nummer3JonasAlexanderKroll.pdf","20240123113304"
"GdP23","10","08","8","4","20240123114247-Lists.fs","20240123114337"
"GdP23","10","08","8","4","20240123114343-Lists.fs","20240123115210"
"GdP23","10","11","18","4","20240123114402-Lists.fs","20240123114854"
"GdP23","10","11","18","4","20240123114903-Lists.fs","20240123115447"
"GdP23","10","10","14","4","20240123114928-Lists.fs","20240123115155"
"GdP23","10","10","14","4","20240123115155-Lists.fs","20240123115928"
"GdP23","10","08","8","4","20240123115224-Lists.fs","20240123115846"
"GdP23","10","11","18","4","20240123115455-Lists.fs","20240123185135"
"GdP23","10","10","14","4","20240123115928-Lists.fs","20240123135110"
"GdP23","10","10","16","4","20240123120824-Lists.fs","20240123120945"
"GdP23","10","10","16","4","20240123120945-Lists.fs","20240123121506"
"GdP23","10","10","16","4","20240123121506-Lists.fs","20240123121646"
"GdP23","10","10","16","4","20240123121646-Lists.fs","20240123121919"
"GdP23","10","10","16","4","20240123121919-Lists.fs","20240123123725"
"GdP23","10","10","16","4","20240123123725-Lists.fs","20240123123813"
"GdP23","10","10","16","4","20240123123813-Lists.fs","20240123123938"
"GdP23","10","10","16","4","20240123123938-Lists.fs","20240123124137"
"GdP23","10","09","7","4","20240123124036-Lists.fs","20240123124229"
"GdP23","10","10","16","4","20240123124137-Lists.fs","20240123124343"
"GdP23","10","09","7","4","20240123124234-Lists.fs","20240123124322"
"GdP23","10","09","7","4","20240123124327-Lists.fs","20240123124432"
"GdP23","10","10","16","4","20240123124343-Lists.fs","20240123124435"
"GdP23","10","10","16","4","20240123124435-Lists.fs","20240123125007"
"GdP23","10","09","7","4","20240123124439-Lists.fs","20240123130721"
"GdP23","10","08","11","4","20240123124921-Lists.fs","20240123125503"
"GdP23","10","10","16","4","20240123125007-Lists.fs","20240123125217"
"GdP23","10","08","11","4","20240123125515-Lists.fs","20240123125924"
"GdP23","10","09","10","4","20240123134627-Lists.fs","20240123135103"
"GdP23","10","09","10","4","20240123135108-Lists.fs","20240123141338"
"GdP23","10","10","14","4","20240123135110-Lists.fs","20240123152918"
"GdP23","10","10","19","4","20240123140215-Lists.fs","20240123140650"
"GdP23","10","10","19","4","20240123140650-Lists.fs","20240123141445"
"GdP23","10","09","10","4","20240123141343-Lists.fs","20240123141745"
"GdP23","10","10","19","4","20240123141445-Lists.fs","20240123141641"
"GdP23","10","10","19","4","20240123141641-Lists.fs","20240123142421"
"GdP23","10","09","4","3","20240123142219-GdP_Übungsblatt10_Aufgabe3_Theodor_Grübel.pdf","20240123142248"
"GdP23","10","10","19","4","20240123142421-Lists.fs","20240123142819"
"GdP23","10","10","19","4","20240123142819-Lists.fs","20240123143127"
"GdP23","10","10","19","4","20240123143127-Lists.fs","20240123143217"
"GdP23","10","11","14","4","20240123143211-Lists.fs","20240123143355"
"GdP23","10","10","19","4","20240123143217-Lists.fs","20240123144016"
"GdP23","10","11","14","4","20240123143359-Lists.fs","20240123143443"
"GdP23","10","11","14","4","20240123143447-Lists.fs","20240123144517"
"GdP23","10","10","19","4","20240123144016-Lists.fs","20240123144119"
"GdP23","10","10","19","4","20240123144119-Lists.fs","20240123144349"
"GdP23","10","10","19","4","20240123144349-Lists.fs","20240123145426"
"GdP23","10","11","14","4","20240123144523-Lists.fs","20240123144637"
"GdP23","10","11","14","4","20240123144641-Lists.fs","20240123145145"
"GdP23","10","11","14","4","20240123145148-Lists.fs","20240123150013"
"GdP23","10","10","19","4","20240123145426-Lists.fs","20240123145507"
"GdP23","10","10","19","4","20240123145507-Lists.fs","20240123145724"
"GdP23","10","10","19","4","20240123145724-Lists.fs","20240123145905"
"GdP23","10","10","19","4","20240123145905-Lists.fs","20240123150122"
"GdP23","10","11","14","4","20240123150015-Lists.fs","20240123150343"
"GdP23","10","10","19","4","20240123150122-Lists.fs","20240123150811"
"GdP23","10","11","14","4","20240123150348-Lists.fs","20240123151255"
"GdP23","10","10","19","4","20240123150811-Lists.fs","20240123151237"
"GdP23","10","10","19","4","20240123151237-Lists.fs","20240123153127"
"GdP23","10","11","14","4","20240123151259-Lists.fs","20240123151409"
"GdP23","10","11","14","4","20240123151411-Lists.fs","20240123151503"
"GdP23","10","11","14","4","20240123151505-Lists.fs","20240123152510"
"GdP23","10","11","14","4","20240123152513-Lists.fs","20240123152637"
"GdP23","10","11","14","4","20240123152637-Lists.fs","20240123152738"
"GdP23","10","10","14","4","20240123152918-Lists.fs","20240123153039"
"GdP23","10","10","14","4","20240123153039-Lists.fs","20240123153807"
"GdP23","10","10","19","4","20240123153127-Lists.fs","20240123153306"
"GdP23","10","10","19","4","20240123153306-Lists.fs","20240123153614"
"GdP23","10","10","19","4","20240123153614-Lists.fs","20240123153658"
"GdP23","10","10","19","4","20240123153658-Lists.fs","20240123153734"
"GdP23","10","10","19","4","20240123153734-Lists.fs","20240123153808"
"GdP23","10","10","14","4","20240123153807-Lists.fs","20240123153851"
"GdP23","10","10","19","4","20240123153808-Lists.fs","20240123154253"
"GdP23","10","10","14","4","20240123153851-Lists.fs","20240123224651"
"GdP23","10","10","19","4","20240123154253-Lists.fs","20240123154433"
"GdP23","10","10","19","4","20240123154433-Lists.fs","20240123154909"
"GdP23","10","10","19","4","20240123154909-Lists.fs","20240123155015"
"GdP23","10","10","19","4","20240123155015-Lists.fs","20240123155113"
"GdP23","10","10","19","4","20240123155113-Lists.fs","20240123155337"
"GdP23","10","10","19","4","20240123155337-Lists.fs","20240123155430"
"GdP23","10","10","19","4","20240123155430-Lists.fs","20240123155533"
"GdP23","10","10","19","4","20240123155533-Lists.fs","20240123160357"
"GdP23","10","10","19","4","20240123160357-Lists.fs","20240123160559"
"GdP23","10","10","19","4","20240123160559-Lists.fs","20240123160810"
"GdP23","10","10","19","4","20240123160810-Lists.fs","20240123161044"
"GdP23","10","10","19","4","20240123161044-Lists.fs","20240123161305"
"GdP23","10","10","19","4","20240123161305-Lists.fs","20240123161406"
"GdP23","10","10","19","4","20240123161406-Lists.fs","20240123161510"
"GdP23","10","10","19","4","20240123161510-Lists.fs","20240123161605"
"GdP23","10","10","19","4","20240123161605-Lists.fs","20240123161813"
"GdP23","10","10","19","4","20240123161813-Lists.fs","20240123161914"
"GdP23","10","10","19","4","20240123161914-Lists.fs","20240123161939"
"GdP23","10","10","19","4","20240123161939-Lists.fs","20240123162531"
"GdP23","10","09","14","4","20240123162046-Lists.fs","20240123162251"
"GdP23","10","09","14","4","20240123162258-Lists.fs","20240123162414"
"GdP23","10","09","14","4","20240123162422-Lists.fs","20240123162642"
"GdP23","10","10","19","4","20240123162531-Lists.fs","20240123162713"
"GdP23","10","09","14","4","20240123162648-Lists.fs","20240123162821"
"GdP23","10","10","19","4","20240123162713-Lists.fs","20240123162809"
"GdP23","10","10","19","4","20240123162809-Lists.fs","20240123164613"
"GdP23","10","09","14","4","20240123162821-Lists.fs","20240123162911"
"GdP23","10","09","14","4","20240123163059-Lists.fs","20240123163303"
"GdP23","10","09","14","4","20240123163310-Lists.fs","20240123164433"
"GdP23","10","09","14","4","20240123164439-Lists.fs","20240123164553"
"GdP23","10","09","14","4","20240123164558-Lists.fs","20240123164924"
"GdP23","10","10","19","4","20240123164613-Lists.fs","20240123164701"
"GdP23","10","10","19","4","20240123164701-Lists.fs","20240123164841"
"GdP23","10","10","19","4","20240123164841-Lists.fs","20240123164955"
"GdP23","10","09","14","4","20240123164930-Lists.fs","20240123165119"
"GdP23","10","10","19","4","20240123164955-Lists.fs","20240123165131"
"GdP23","10","09","14","4","20240123165119-Lists.fs","20240123165245"
"GdP23","10","10","19","4","20240123165131-Lists.fs","20240123165212"
"GdP23","10","10","19","4","20240123165212-Lists.fs","20240123165318"
"GdP23","10","09","14","4","20240123165253-Lists.fs","20240123165421"
"GdP23","10","10","19","4","20240123165318-Lists.fs","20240123165435"
"GdP23","10","10","19","4","20240123165435-Lists.fs","20240123165528"
"GdP23","10","10","19","4","20240123165528-Lists.fs","20240123230259"
"GdP23","10","08","5","4","20240123173004-Lists.fs","20240123182640"
"GdP23","10","10","20","4","20240123180316-Lists.fs","20240123180519"
"GdP23","10","10","20","4","20240123181016-Lists.fs","20240123181544"
"GdP23","10","10","20","4","20240123181549-Lists.fs","20240123181758"
"GdP23","10","10","20","4","20240123181806-Lists.fs","20240123182104"
"GdP23","10","10","20","4","20240123182104-Lists.fs","20240123182240"
"GdP23","10","10","20","4","20240123182240-Lists.fs","20240123182330"
"GdP23","10","10","20","4","20240123182335-Lists.fs","20240123182424"
"GdP23","10","10","20","4","20240123182424-Lists.fs","20240123182720"
"GdP23","10","08","5","4","20240123182657-Lists.fs","20240123184613"
"GdP23","10","10","20","4","20240123182720-Lists.fs","20240123182954"
"GdP23","10","10","20","4","20240123182957-Lists.fs","20240123183340"
"GdP23","10","10","20","4","20240123183340-Lists.fs","20240123183434"
"GdP23","10","10","20","4","20240123183434-Lists.fs","20240123183620"
"GdP23","10","10","20","4","20240123183620-Lists.fs","20240123184102"
"GdP23","10","10","20","4","20240123184102-Lists.fs","20240123184208"
"GdP23","10","10","20","4","20240123184208-Lists.fs","20240123184250"
"GdP23","10","10","20","4","20240123184250-Lists.fs","20240123184332"
"GdP23","10","10","20","4","20240123184332-Lists.fs","20240123184407"
"GdP23","10","10","20","4","20240123184407-Lists.fs","20240123184446"
"GdP23","10","10","20","4","20240123184446-Lists.fs","20240123184554"
"GdP23","10","10","20","4","20240123184554-Lists.fs","20240123184721"
"GdP23","10","08","5","4","20240123184631-Lists.fs","20240123184743"
"GdP23","10","10","20","4","20240123184721-Lists.fs","20240123184819"
"GdP23","10","10","20","4","20240123184819-Lists.fs","20240123185032"
"GdP23","10","08","5","4","20240123184913-Lists.fs","20240123185120"
"GdP23","10","10","20","4","20240123185032-Lists.fs","20240123185119"
"GdP23","10","10","20","4","20240123185119-Lists.fs","20240123185326"
"GdP23","10","08","5","4","20240123185120-Lists.fs","20240123185129"
"GdP23","10","11","1","4","20240123185122-Lists.fs","20240123185459"
"GdP23","10","08","5","4","20240123185140-Lists.fs","20240123185242"
"GdP23","10","08","5","4","20240123185253-Lists.fs","20240123224045"
"GdP23","10","10","20","4","20240123185326-Lists.fs","20240123185409"
"GdP23","10","10","20","4","20240123185409-Lists.fs","20240123185433"
"GdP23","10","10","20","4","20240123185433-Lists.fs","20240123185527"
"GdP23","10","11","1","4","20240123185502-Lists.fs","20240123185639"
"GdP23","10","10","20","4","20240123185527-Lists.fs","20240123190248"
"GdP23","10","10","20","4","20240123190248-Lists.fs","20240123190430"
"GdP23","10","10","20","4","20240123190430-Lists.fs","20240123220602"
"GdP23","10","10","20","4","20240123220602-Lists.fs","20240123220735"
"GdP23","10","10","20","4","20240123220735-Lists.fs","20240123221147"
"GdP23","10","09","20","4","20240123221037-Lists.fs","20240124103319"
"GdP23","10","10","20","4","20240123221147-Lists.fs","20240123221311"
"GdP23","10","10","20","4","20240123221311-Lists.fs","20240123221343"
"GdP23","10","10","20","4","20240123221343-Lists.fs","20240123221434"
"GdP23","10","10","20","4","20240123221434-Lists.fs","20240123221703"
"GdP23","10","10","20","4","20240123221703-Lists.fs","20240123221722"
"GdP23","10","10","20","4","20240123222004-Lists.fs","20240123222049"
"GdP23","10","10","20","4","20240123222049-Lists.fs","20240123222211"
"GdP23","10","11","6","4","20240123222146-Aufgabe-10-4.zip","20240123222339"
"GdP23","10","10","20","4","20240123222211-Lists.fs","20240123222540"
"GdP23","10","09","20","3","20240123222513-Aufgabe 2.pdf","20240124104146"
"GdP23","10","09","12","4","20240123222539-Lists.fs","20240123222636"
"GdP23","10","10","20","4","20240123222540-Lists.fs","20240123223315"
"GdP23","10","09","12","4","20240123222636-Lists.fs","20240123222843"
"GdP23","10","09","12","4","20240123222843-Lists.fs","20240123222955"
"GdP23","10","09","12","4","20240123223000-Lists.fs","20240123223055"
"GdP23","10","09","12","4","20240123223136-Lists.fs","20240123223236"
"GdP23","10","09","12","4","20240123223236-Lists.fs","20240123223344"
"GdP23","10","10","20","4","20240123223315-Lists.fs","20240123223412"
"GdP23","10","09","12","4","20240123223344-Lists.fs","20240123223716"
"GdP23","10","10","20","4","20240123223412-Lists.fs","20240123223604"
"GdP23","10","10","20","4","20240123223604-Lists.fs","20240123223712"
"GdP23","10","10","20","4","20240123223712-Lists.fs","20240123223751"
"GdP23","10","09","12","4","20240123223716-Lists.fs","20240123223824"
"GdP23","10","10","20","4","20240123223751-Lists.fs","20240123223831"
"GdP23","10","09","12","4","20240123223824-Lists.fs","20240123223945"
"GdP23","10","10","20","4","20240123223831-Lists.fs","20240123224008"
"GdP23","10","09","12","4","20240123223945-Lists.fs","20240123224156"
"GdP23","10","10","20","4","20240123224008-Lists.fs","20240123224108"
"GdP23","10","08","5","4","20240123224057-Lists.fs","20240123224253"
"GdP23","10","10","20","4","20240123224108-Lists.fs","20240123224205"
"GdP23","10","09","12","4","20240123224156-Lists.fs","20240123224403"
"GdP23","10","11","17","4","20240123224157-Lists.fs","20240123225341"
"GdP23","10","10","20","4","20240123224205-Lists.fs","20240123224254"
"GdP23","10","10","20","4","20240123224254-Lists.fs","20240123224620"
"GdP23","10","08","5","4","20240123224307-Lists.fs","20240123232628"
"GdP23","10","09","12","4","20240123224403-Lists.fs","20240123224557"
"GdP23","10","09","12","4","20240123224557-Lists.fs","20240123224742"
"GdP23","10","10","20","4","20240123224620-Lists.fs","20240123225036"
"GdP23","10","10","14","4","20240123224651-Lists.fs","20240123224845"
"GdP23","10","10","3","4","20240123224733-Lists.fs","20240123225628"
"GdP23","10","09","12","4","20240123224742-Lists.fs","20240123224901"
"GdP23","10","09","11","4","20240123224748-Lists.fs","20240123225207"
"GdP23","10","09","12","4","20240123224901-Lists.fs","20240123225150"
"GdP23","10","10","20","4","20240123225036-Lists.fs","20240123225139"
"GdP23","10","10","20","4","20240123225139-Lists.fs","20240123225223"
"GdP23","10","09","12","4","20240123225150-Lists.fs","20240123225254"
"GdP23","10","09","11","4","20240123225215-Lists.fs","20240123225345"
"GdP23","10","10","20","4","20240123225223-Lists.fs","20240123225303"
"GdP23","10","09","12","4","20240123225254-Lists.fs","20240123225417"
"GdP23","10","10","20","4","20240123225303-Lists.fs","20240123225422"
"GdP23","10","11","17","4","20240123225344-Lists.fs","20240123225623"
"GdP23","10","09","11","4","20240123225353-Lists.fs","20240123225518"
"GdP23","10","09","12","4","20240123225417-Lists.fs","20240123225852"
"GdP23","10","10","20","4","20240123225422-Lists.fs","20240123225504"
"GdP23","10","10","20","4","20240123225504-Lists.fs","20240123225606"
"GdP23","10","10","20","4","20240123225504-module x.fs","20240123225520"
"GdP23","10","10","20","4","20240123225504-Aufgabe-10-4.zip","20240123225522"
"GdP23","10","10","20","4","20240123225606-Lists.fs","20240123225721"
"GdP23","10","11","17","4","20240123225626-Lists.fs","20240123225735"
"GdP23","10","10","3","3","20240123225646-Lists.fs","20240123225651"
"GdP23","10","10","3","4","20240123225653-Lists.fs","20240123231731"
"GdP23","10","10","20","4","20240123225721-Lists.fs","20240123225847"
"GdP23","10","11","17","4","20240123225738-Lists.fs","20240123225830"
"GdP23","10","11","17","4","20240123225833-Lists.fs","20240123230018"
"GdP23","10","10","20","4","20240123225847-Lists.fs","20240123230334"
"GdP23","10","09","12","4","20240123225852-Lists.fs","20240123230252"
"GdP23","10","09","11","3","20240123225953-Aufgabe3blatt10.pdf","20240123232646"
"GdP23","10","11","17","4","20240123230021-Lists.fs","20240123230130"
"GdP23","10","11","17","4","20240123230134-Lists.fs","20240123230406"
"GdP23","10","09","12","4","20240123230252-Lists.fs","20240123230424"
"GdP23","10","10","19","4","20240123230259-Lists.fs","20240123230518"
